Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magnet X,Magnet Y,Magnet Z
2024-07-04 01:39:17,5.82421875,1.83984375,7.73828125,-0.00390625,0.0,-0.041015625,-17.75,27.75,-28.5625
2024-07-04 01:39:18,5.859375,1.83984375,7.6953125,0.0,0.005859375,-0.0234375,-19.25,27.375,-30.5625
2024-07-04 01:39:19,5.859375,1.83984375,7.6953125,-0.00390625,0.001953125,0.01171875,-19.25,27.0625,-30.1875
2024-07-04 01:39:20,5.8984375,1.83984375,7.6953125,0.0,-0.001953125,0.001953125,-19.25,26.6875,-29.0
2024-07-04 01:39:21,5.9375,1.80078125,7.73828125,0.00390625,-0.00390625,-0.00390625,-18.875,27.75,-29.8125
2024-07-04 01:39:22,5.8984375,1.83984375,7.6953125,0.0,0.00390625,-0.005859375,-18.875,26.6875,-31.8125
2024-07-04 01:39:23,5.8984375,1.83984375,7.6953125,0.0,0.0,0.0,-19.25,26.3125,-29.8125
2024-07-04 01:39:24,5.8984375,1.83984375,7.6953125,0.0,0.0,0.0,-18.5,26.6875,-30.625
2024-07-04 01:39:25,5.8984375,1.83984375,7.73828125,0.0,0.0,0.0,-19.625,27.0625,-30.625
2024-07-04 01:39:26,5.8984375,1.83984375,7.6953125,0.0,0.0,0.0,-18.875,28.875,-31.4375
2024-07-04 01:39:27,5.8984375,1.83984375,7.6953125,0.0,0.0,0.0,-18.875,27.0625,-29.8125
2024-07-04 01:39:28,5.8984375,1.83984375,7.73828125,0.0,-0.001953125,0.01171875,-19.25,27.0625,-29.8125
2024-07-04 01:39:29,5.8984375,1.83984375,7.6953125,0.009765625,-0.001953125,-0.021484375,-18.875,27.0625,-30.1875
2024-07-04 01:39:30,5.9375,1.83984375,7.69921875,-0.0078125,0.00390625,-0.009765625,-18.5,28.5,-27.0
2024-07-04 01:39:31,5.8984375,1.83984375,7.6953125,0.00390625,0.0,0.00390625,-19.25,27.4375,-30.625
2024-07-04 01:39:32,5.8984375,1.83984375,7.6953125,-0.013671875,-0.00390625,0.001953125,-18.875,27.75,-31.0
2024-07-04 01:39:33,5.8984375,1.83984375,7.6953125,0.0,0.0,0.0,-20.375,28.5,-29.8125
2024-07-04 01:39:34,5.8984375,1.83984375,7.6953125,-0.01171875,0.00390625,0.001953125,-18.5,27.75,-30.1875
2024-07-04 01:39:35,5.8984375,1.83984375,7.6953125,0.00390625,0.0,-0.005859375,-18.5,26.6875,-30.625
2024-07-04 01:39:36,6.20703125,3.21875,8.0390625,0.232421875,-1.201171875,2.953125,-18.5,23.3125,-34.25
2024-07-04 01:39:37,6.93359375,4.3671875,-2.3359375,-1.056640625,0.359375,0.583984375,-54.5,-21.5,16.9375
2024-07-04 01:39:38,6.546875,5.40234375,-3.67578125,-0.05078125,-0.31640625,-0.515625,-54.875,-23.6875,15.3125
2024-07-04 01:39:39,0.765625,11.33984375,0.0390625,3.03125,2.13671875,-0.48046875,-64.5,-7.75,16.125
2024-07-04 01:39:40,23.71484375,-19.4609375,-7.203125,-5.08984375,-3.24609375,-2.0625,-65.25,-7.375,19.3125
2024-07-04 01:39:41,12.2578125,-17.77734375,-2.22265625,-1.859375,0.931640625,0.619140625,-65.25,-3.6875,14.875
2024-07-04 01:39:42,11.03125,3.06640625,-0.7265625,0.060546875,0.052734375,1.388671875,-66.3125,-5.5,14.875
2024-07-04 01:39:43,1.9140625,21.26171875,2.60546875,4.7421875,0.787109375,-0.009765625,-66.6875,-2.1875,11.25
2024-07-04 01:39:44,16.28125,-2.3359375,-2.91015625,-4.1640625,-2.033203125,-0.423828125,-67.0625,-3.3125,16.0625
2024-07-04 01:39:45,14.6328125,-7.39453125,-9.34765625,3.638671875,0.55078125,-0.189453125,-68.1875,-2.9375,20.9375
2024-07-04 01:39:46,13.1015625,10.6484375,-4.86328125,-0.703125,0.4375,0.404296875,-67.0625,-1.0625,29.8125
2024-07-04 01:39:47,15.44140625,-7.9296875,-8.16015625,-3.697265625,-0.875,-1.09765625,-67.4375,-1.4375,27.375
2024-07-04 01:39:48,7.9296875,2.94921875,-4.2890625,-0.96875,0.123046875,0.1484375,-67.0625,0.0,27.75
2024-07-04 01:39:50,2.3359375,9.92578125,-1.37890625,-2.396484375,-0.470703125,1.103515625,-66.6875,-1.8125,30.625
2024-07-04 01:39:51,8.77734375,4.328125,-5.59375,-1.505859375,0.08984375,0.818359375,-53.0,-9.625,50.375
2024-07-04 01:39:52,9.08203125,2.87109375,-6.2421875,1.826171875,0.884765625,0.453125,-67.4375,-0.3125,33.4375
2024-07-04 01:39:53,7.46875,-3.2578125,-9.00390625,0.1875,-0.615234375,-0.337890625,-60.0,8.875,50.3125
2024-07-04 01:39:54,1.609375,9.34375,-3.67578125,10.21484375,0.03515625,3.865234375,-58.1875,-13.3125,34.625
2024-07-04 01:39:55,6.359375,-14.75,-1.76171875,7.359375,1.154296875,2.27734375,-65.25,8.5,43.0625
2024-07-04 01:39:56,3.5234375,8.0078125,0.7265625,-9.0859375,-0.82421875,-3.03125,-63.75,-3.3125,37.4375
2024-07-04 01:39:57,2.94921875,20.91796875,3.02734375,4.04296875,2.798828125,1.935546875,-59.3125,-15.1875,31.375
2024-07-04 01:39:58,5.9375,7.4296875,-2.10546875,5.369140625,1.962890625,2.955078125,-62.25,-8.125,35.8125
2024-07-04 01:39:59,11.76171875,-12.02734375,-11.22265625,3.298828125,1.78515625,1.58984375,-65.1875,-0.6875,37.0
2024-07-04 01:40:00,13.56640625,-10.95703125,-11.30078125,-4.3203125,-1.48046875,-0.99609375,-63.375,2.5625,38.625
2024-07-04 01:40:01,12.56640625,-10.11328125,-11.453125,-5.1015625,-0.95703125,-1.462890625,-63.375,0.0,39.8125
2024-07-04 01:40:02,2.8359375,11.64453125,-1.6484375,-5.74609375,-2.068359375,-2.99609375,-63.75,-4.4375,38.625
2024-07-04 01:40:03,10.91796875,2.22265625,-6.89453125,0.73828125,-0.76171875,-0.201171875,-64.5,-0.3125,36.1875
2024-07-04 01:40:04,13.484375,-14.78125,-10.87890625,5.552734375,1.884765625,1.861328125,-57.4375,-14.4375,35.375
2024-07-04 01:40:05,6.62890625,-4.21484375,-2.3359375,3.306640625,1.76171875,1.423828125,-54.4375,-18.875,32.5625
2024-07-04 01:40:06,1.83984375,11.4921875,-0.91796875,6.24609375,2.701171875,1.080078125,-59.3125,-9.25,33.0
2024-07-04 01:40:07,-8.16015625,8.390625,-1.265625,-12.099609375,-4.39453125,-7.337890625,-63.375,0.6875,35.8125
2024-07-04 01:40:08,12.10546875,-8.8125,-2.453125,4.064453125,8.748046875,-0.255859375,-62.625,-8.5,23.6875
2024-07-04 01:40:09,10.03515625,-5.09375,-6.703125,6.345703125,4.73828125,1.970703125,-55.9375,-11.8125,41.0
2024-07-04 01:40:10,-18.6171875,24.859375,6.8203125,-4.423828125,-2.400390625,-1.607421875,-51.875,-21.8125,30.5625
2024-07-04 01:40:11,14.86328125,-8.0078125,1.1484375,-10.552734375,-7.708984375,-3.8515625,-55.9375,-16.25,28.5
2024-07-04 01:40:12,8.390625,6.47265625,1.6484375,9.025390625,5.21875,4.5234375,-64.4375,-4.4375,29.3125
2024-07-04 01:40:13,-11.30078125,12.7578125,4.90234375,-2.2890625,-1.36328125,-0.916015625,-65.5625,-1.4375,27.3125
2024-07-04 01:40:14,-10.6484375,23.25390625,2.6796875,9.783203125,5.796875,3.63671875,-57.8125,-15.1875,28.9375
2024-07-04 01:40:15,18.1953125,-20.26953125,0.23046875,1.703125,3.150390625,-2.82421875,-66.6875,4.4375,27.6875
2024-07-04 01:40:16,28.42578125,-29.4140625,-3.79296875,2.529296875,2.869140625,-1.2421875,-66.3125,2.9375,22.5
2024-07-04 01:40:17,26.43359375,-14.51953125,-0.91796875,11.146484375,5.796875,3.859375,-64.4375,-3.3125,20.875
2024-07-04 01:40:18,7.08984375,0.15234375,4.86328125,8.65234375,6.7890625,-1.38671875,-66.6875,2.9375,17.25
2024-07-04 01:40:19,27.16015625,-17.27734375,4.25390625,-10.07421875,-8.640625,-4.787109375,-63.0,-7.375,17.25
2024-07-04 01:40:20,-2.94921875,8.88671875,11.71875,-10.287109375,-10.72265625,-2.787109375,-59.625,-14.8125,24.875
2024-07-04 01:40:21,-13.0234375,20.1484375,10.3828125,15.798828125,4.94921875,4.744140625,-61.5,-12.9375,28.875
2024-07-04 01:40:22,14.51953125,-18.1953125,11.5703125,16.84375,14.013671875,-5.443359375,-67.4375,7.375,26.875
2024-07-04 01:40:23,30.53125,-39.30859375,0.3828125,-13.96875,-9.564453125,-5.193359375,-66.6875,4.4375,18.0625
2024-07-04 01:40:24,18.54296875,-8.54296875,8.3515625,-11.900390625,-7.6171875,-6.203125,-62.9375,-8.125,18.0
2024-07-04 01:40:25,1.72265625,4.828125,9.12109375,-9.1796875,-8.47265625,-1.65625,-62.1875,-9.25,27.625
2024-07-04 01:40:26,-10.53515625,17.89453125,2.4140625,1.17578125,-2.33984375,1.599609375,-62.1875,-6.625,34.5
2024-07-04 01:40:27,-1.6484375,17.23828125,8.42578125,13.0625,4.224609375,2.48828125,-66.3125,1.4375,31.25
2024-07-04 01:40:28,7.546875,-6.20703125,8.921875,14.08203125,8.55859375,-3.296875,-67.375,6.25,17.1875
2024-07-04 01:40:29,18.08203125,-8.58203125,4.3671875,-11.55859375,-4.494140625,-5.6953125,-66.6875,0.3125,18.8125
2024-07-04 01:40:30,-12.56640625,30.33984375,17.31640625,8.02734375,-0.271484375,3.078125,-63.6875,-3.6875,29.25
2024-07-04 01:40:31,-6.3203125,18.66015625,7.546875,18.74609375,10.62109375,1.119140625,-68.875,12.5625,18.8125
2024-07-04 01:40:32,21.60546875,-33.7109375,-0.91796875,-8.1484375,-3.232421875,-3.19140625,-67.375,3.3125,22.8125
2024-07-04 01:40:33,17.62109375,-15.16796875,2.87109375,-10.505859375,-6.248046875,-7.103515625,-64.8125,-0.3125,20.8125
2024-07-04 01:40:34,4.63671875,1.03515625,7.43359375,-13.73046875,-8.205078125,-1.728515625,-64.4375,-6.25,23.625
2024-07-04 01:40:35,-0.8046875,20.23046875,13.17578125,2.787109375,-1.853515625,-0.07421875,-64.8125,-4.0625,24.8125
2024-07-04 01:40:36,-3.90625,23.2890625,6.28125,11.5390625,3.896484375,2.23046875,-64.0625,-4.4375,30.0
2024-07-04 01:40:37,0.3046875,21.41796875,0.84375,10.615234375,3.859375,2.3828125,-68.125,6.625,28.375
2024-07-04 01:40:38,17.66015625,-16.28125,-4.2890625,-2.3671875,-0.34765625,-0.849609375,-66.25,1.4375,27.1875
2024-07-04 01:40:39,12.68359375,-5.28515625,-0.8828125,-5.935546875,-2.73828125,-2.53515625,-64.0625,-4.8125,26.0
2024-07-04 01:40:40,11.8359375,-0.91796875,5.25,-6.033203125,-3.21484375,-1.89453125,-65.5625,-2.9375,25.1875
2024-07-04 01:40:41,-2.0703125,19.76953125,2.87109375,1.9921875,0.201171875,2.232421875,-66.25,2.1875,32.0
2024-07-04 01:40:42,8.6953125,-30.68359375,10.99609375,20.34375,2.322265625,1.572265625,-68.125,17.0,29.1875
2024-07-04 01:40:43,8.15625,4.671875,-1.87890625,-16.5234375,-6.009765625,-3.296875,-65.875,-1.8125,24.0
2024-07-04 01:40:44,8.23828125,4.25390625,-1.109375,-0.0078125,1.6875,-0.123046875,-63.3125,-2.9375,0.375
2024-07-04 01:40:45,9.0390625,1.609375,3.67578125,0.0234375,0.02734375,-0.01171875,-44.8125,10.3125,-24.375
2024-07-04 01:40:46,9.1171875,1.41796875,4.13671875,-0.0234375,0.0390625,0.0859375,-47.0,11.4375,-24.0
2024-07-04 01:40:47,9.078125,1.41796875,4.09765625,0.01953125,0.046875,0.001953125,-45.5,12.5625,-24.375
2024-07-04 01:40:48,9.00390625,1.45703125,4.3671875,-0.033203125,0.0078125,-0.001953125,-43.6875,12.5625,-23.1875
2024-07-04 01:40:50,8.96484375,1.41796875,4.328125,0.001953125,-0.001953125,-0.005859375,-44.0625,12.9375,-25.1875
2024-07-04 01:40:51,9.04296875,1.41796875,4.51953125,-0.009765625,-0.0078125,0.015625,-43.3125,13.3125,-25.5625
2024-07-04 01:40:52,8.88671875,1.41796875,4.51953125,0.009765625,0.01171875,-0.0078125,-42.9375,12.1875,-23.5625
2024-07-04 01:40:53,8.88671875,1.41796875,4.51953125,0.001953125,0.0234375,0.00390625,-42.9375,10.6875,-27.1875
2024-07-04 01:40:54,8.8828125,1.41796875,4.59765625,-0.060546875,-0.046875,0.05078125,-42.1875,12.5625,-27.1875
2024-07-04 01:40:55,8.84375,1.37890625,4.63671875,-0.0078125,0.046875,0.021484375,-42.5625,11.8125,-25.1875
2024-07-04 01:40:56,8.81640625,1.41796875,4.671875,0.00390625,0.009765625,-0.0078125,-42.9375,14.0625,-26.375
2024-07-04 01:40:57,8.84375,1.37890625,4.671875,0.005859375,-0.001953125,0.005859375,-42.5625,11.8125,-26.0
2024-07-04 01:40:58,8.84765625,1.37890625,4.75,-0.001953125,0.0,0.0,-42.1875,12.9375,-26.8125
2024-07-04 01:40:59,8.8125,1.37890625,4.75,0.00390625,-0.009765625,-0.005859375,-41.8125,12.1875,-26.0
2024-07-04 01:41:00,8.77734375,1.37890625,4.75,0.001953125,0.00390625,-0.005859375,-40.3125,11.8125,-26.8125
2024-07-04 01:41:01,8.77734375,1.37890625,4.828125,0.00390625,-0.005859375,0.0078125,-41.8125,13.6875,-28.0
2024-07-04 01:41:02,8.77734375,1.37890625,4.828125,0.005859375,-0.005859375,-0.00390625,-41.4375,12.1875,-26.75
2024-07-04 01:41:03,8.73828125,1.37890625,4.828125,-0.00390625,0.00390625,0.00390625,-41.0625,14.4375,-27.5625
2024-07-04 01:41:04,8.6953125,1.37890625,4.828125,0.005859375,-0.01171875,0.001953125,-42.5625,11.8125,-26.8125
2024-07-04 01:41:05,8.73828125,1.37890625,4.86328125,0.0078125,-0.00390625,0.001953125,-39.25,11.4375,-26.375
2024-07-04 01:41:06,8.6953125,1.37890625,4.86328125,-0.001953125,0.0,-0.005859375,-41.0625,14.0625,-26.375
2024-07-04 01:41:07,8.66015625,1.37890625,4.90234375,0.0,0.005859375,-0.00390625,-40.6875,12.1875,-27.5625
2024-07-04 01:41:08,8.6953125,1.37890625,4.90234375,0.0,0.001953125,0.00390625,-41.4375,13.3125,-27.1875
2024-07-04 01:41:09,8.66015625,1.41796875,4.90234375,-0.001953125,0.0078125,-0.001953125,-40.6875,12.9375,-23.5625
2024-07-04 01:41:10,8.69921875,1.41796875,4.94140625,0.001953125,0.0,-0.009765625,-40.3125,12.1875,-27.5625
2024-07-04 01:41:11,8.65625,1.37890625,4.94140625,0.001953125,0.005859375,0.01171875,-41.0625,11.8125,-27.625
2024-07-04 01:41:12,8.65625,1.41796875,4.94140625,0.005859375,0.0,-0.0078125,-40.3125,12.9375,-24.8125
2024-07-04 01:41:13,8.65625,1.41796875,4.94140625,-0.01171875,-0.005859375,0.013671875,-41.0625,14.4375,-26.8125
2024-07-04 01:41:14,8.6171875,1.41796875,4.98046875,0.0,0.005859375,0.005859375,-40.0,14.8125,-26.375
2024-07-04 01:41:15,8.65625,1.41796875,4.98046875,0.0,-0.005859375,0.0,-40.0,14.0625,-28.0
2024-07-04 01:41:16,8.54296875,1.37890625,5.1328125,-0.03125,0.03125,0.166015625,-40.0,14.4375,-28.0
2024-07-04 01:41:17,8.62109375,1.41796875,5.01953125,-0.001953125,0.0,0.001953125,-39.625,12.5625,-27.1875
2024-07-04 01:41:18,8.62109375,1.41796875,5.01953125,-0.001953125,0.001953125,0.009765625,-40.375,12.1875,-27.1875
2024-07-04 01:41:19,8.62109375,1.41796875,5.01953125,0.0,0.00390625,0.009765625,-39.25,12.5625,-27.1875
2024-07-04 01:41:20,8.578125,1.41796875,5.0546875,0.005859375,-0.00390625,0.00390625,-39.625,13.6875,-26.8125
2024-07-04 01:41:21,8.578125,1.41796875,5.0546875,0.0,-0.00390625,0.01953125,-39.625,13.6875,-26.375
2024-07-04 01:41:22,8.578125,1.41796875,5.0546875,-0.001953125,0.00390625,-0.013671875,-39.625,12.1875,-23.625
2024-07-04 01:41:23,8.578125,1.41796875,5.0546875,-0.0078125,0.001953125,-0.001953125,-40.0,12.9375,-27.1875
2024-07-04 01:41:24,8.578125,1.41796875,5.0546875,0.0,0.0078125,-0.01953125,-40.375,12.1875,-27.1875
2024-07-04 01:41:25,8.578125,1.33984375,5.0546875,-0.001953125,-0.001953125,0.01171875,-39.25,13.3125,-27.1875
2024-07-04 01:41:26,8.54296875,1.41796875,5.09375,0.001953125,0.00390625,-0.01953125,-38.5,12.1875,-26.0
2024-07-04 01:41:27,8.54296875,1.41796875,5.09375,-0.001953125,0.001953125,-0.01953125,-38.5,12.1875,-27.625
2024-07-04 01:41:28,8.54296875,1.41796875,5.09375,0.00390625,-0.001953125,0.005859375,-38.5,14.4375,-26.4375
2024-07-04 01:41:29,8.54296875,1.41796875,5.09375,-0.001953125,0.0,-0.013671875,-38.5,12.5625,-28.0
2024-07-04 01:41:30,8.54296875,1.41796875,5.09375,0.0,0.0,-0.00390625,-40.6875,14.0625,-28.4375
2024-07-04 01:41:31,8.54296875,1.41796875,5.09375,0.00390625,0.001953125,-0.001953125,-40.0,14.0625,-27.625
2024-07-04 01:41:32,8.54296875,1.41796875,5.1328125,0.00390625,0.00390625,0.0,-38.5,11.0625,-28.0
2024-07-04 01:41:33,8.54296875,1.41796875,5.1328125,0.00390625,0.0,-0.013671875,-39.25,12.9375,-26.0
2024-07-04 01:41:34,8.54296875,1.41796875,5.1328125,0.0,0.0,-0.013671875,-38.125,12.5625,-28.0
2024-07-04 01:41:35,8.54296875,1.41796875,5.1328125,-0.005859375,-0.00390625,0.00390625,-39.625,12.1875,-28.0
2024-07-04 01:41:36,8.54296875,1.41796875,5.1328125,-0.001953125,0.0,0.0,-40.375,12.5625,-27.25
2024-07-04 01:41:37,8.54296875,1.41796875,5.1328125,0.00390625,-0.001953125,-0.013671875,-37.75,15.1875,-28.0
